grid_id,target_temp,bldg_area_sqm,road_length_m
218,47511.0,4998.7761752887345,323.81993568064814
219,47468.0,781.9153433967147,855.8594241212768
220,46978.0,3179.910121787556,607.6978123931685
221,47277.0,2109.7521503234834,322.103679407283
222,47333.0,2429.4609050730846,0.0
223,46843.0,0.0,0.0
224,46484.0,0.0,34.53114948605536
225,46654.0,282.92907506213345,511.18895880888954
226,46930.0,877.3211163537671,612.6010909523995
227,46977.0,2291.075152696069,982.9546485055122
228,46998.0,2117.125969523303,537.7879169146097
229,47323.0,2873.2956046893855,688.7189854370745
230,47479.0,3892.820991131366,286.7439536457069
231,47348.0,1411.0726448104044,333.96326986026673
232,47775.0,1238.520805348711,611.6554893128063
233,47405.0,4456.077425298898,662.5281265263314
234,47385.0,2617.3590358379206,962.6226083235051
235,46729.0,0.0,0.0
236,46109.0,0.0,0.0
237,46099.0,0.0,0.0
238,47662.0,1002.5059560831744,936.3548470574453
239,47662.0,2615.4862961845897,924.4783887853932
240,47216.0,1593.8386333178794,1072.8446998291497
241,46901.0,689.8364762503948,934.5871802358812
242,46951.0,1160.067451603029,1030.0522134347636
243,47313.0,1771.7187680331358,902.0656545067441
244,47241.0,881.3415601803421,1245.0781278623601
245,47479.0,3692.4423244428776,333.60318312307544
246,47240.0,5179.484332674562,199.12556416928933
247,47424.0,4279.125864254223,529.2132694916396
248,46944.0,2277.28552555501,139.35083796638796
249,47403.0,1915.5650923603903,331.85745087249416
250,47428.0,1121.7899298287127,830.624159360576
251,47390.0,2338.303237114577,912.684059215742
252,47455.0,3090.5062126083108,296.77582818824845
253,47483.0,1688.5350351027819,1059.8640309520808
254,47336.0,2467.8542232429186,718.7502980746133
255,47270.0,2315.0052774889004,389.43695478191165
256,47346.0,4108.368201026369,156.94872661854836
257,46830.0,53.870215111302734,5.746530703081935
258,46658.0,257.94902831727296,651.3182356961618
259,46737.0,1829.4369822180006,97.99769838056571
260,46977.0,2930.747323880848,537.5161627131291
261,47046.0,2470.432581866175,1123.5687078105816
262,47089.0,1040.4787107316963,412.71965955854523
263,47567.0,3740.8691968862204,337.6509936795797
264,47673.0,2768.627593230325,281.7929609623926
265,47515.0,3224.1928094090445,604.0552086455982
266,47647.0,2336.8781439245095,223.69312355113433
267,47330.0,3388.0893468764784,295.2109335036294
268,47382.0,1662.2106486274229,536.9942969752447
269,47039.0,0.0,0.0
270,46314.0,0.0,0.0
271,46234.0,0.0,0.0
272,47662.0,1830.4638504153033,461.87284146916
273,47571.0,3760.370050521424,323.50394935984457
274,47044.0,3573.1008162829467,299.35483342470707
275,46918.0,3887.224802882988,254.65688416960754
276,46978.0,4500.790180875271,327.4302071351748
277,47209.0,2346.929633002363,500.2756290906559
278,47201.0,308.4551865862909,1242.193374767775
279,47532.0,3906.6698319019383,515.5197929521172
280,47353.0,2056.463089526229,661.4803608446346
281,47682.0,1762.554302251842,1160.5624920650241
282,47149.0,1238.348263376117,1087.7363008688894
283,47467.0,2073.1159707955403,763.6126142665162
284,47532.0,957.3799631895005,1209.4117798672005
285,47358.0,3423.3107964843302,281.5945643327822
286,47279.0,1026.9101735953457,823.3893014705195
287,47398.0,613.6243190795858,1295.7919933296891
288,47446.0,1347.034173892622,1124.2641780887539
289,47678.0,4379.245268240292,556.2061253480418
290,47193.0,1498.1798816326198,175.08837847741881
291,46695.0,0.0,592.6476866197951
292,46344.0,905.4290239263162,68.99799867220446
293,46282.0,3010.644862431728,275.5670846143598
294,46840.0,2596.959895423477,759.330351973435
295,47320.0,3626.96907482995,803.7477957452473
296,47447.0,5572.466264031757,95.60816457582081
297,47908.0,4898.505699608758,539.4847582003732
298,48079.0,3572.501802523474,692.5306252037385
299,47967.0,5614.6890793538205,688.1016914888978
300,47651.0,3638.286240113823,595.2833636783712
301,47535.0,1616.8758322175865,696.0673873045721
302,47700.0,0.0,97.94910025552825
303,47947.0,0.0,0.0
304,46835.0,0.0,0.0
305,46805.0,0.0,0.0
306,46948.0,5.7856005788069975,0.0
307,46811.0,0.0,328.0357265929165
308,46312.0,0.0,19.47711134169708
309,46243.0,0.0,271.3450810005812
310,46520.0,1839.8136371062515,334.0404998242151
311,46775.0,729.4333447658255,680.5490572274741
312,46870.0,1873.6961602309402,539.1384153418552
313,47022.0,2446.759266666949,1393.606292633618
314,47568.0,3547.090256924891,571.4952492627881
315,47864.0,3289.7082276048777,751.7950944338022
316,47301.0,291.64947622571935,1421.0144450770947
317,47319.0,0.0,846.5633753707816
318,47490.0,264.2790587704438,1144.1890726532436
319,46972.0,1006.9744286927879,840.5286483378828
320,47220.0,1793.1344098471654,859.5356679330589
321,47400.0,2401.9307972286824,767.745995756385
322,47346.0,163.69775999032024,1509.822820675222
323,47511.0,1555.640764824684,1111.768716330948
324,47204.0,825.2213132759312,836.5993286955184
325,46906.0,25.036890167738065,1152.096270436257
326,46908.0,1986.2154313165624,543.9180077405157
327,46734.0,624.6661703238104,840.23231162026
328,47183.0,1348.1919862382815,1496.5629337548835
329,47475.0,2023.3140909238166,896.5017194607908
330,47599.0,3772.2066916715153,1023.486265388293
