grid_id,target_temp,ndvi,ndbi,albedo,ndwi,elevation,population,bldg_area_sqm,road_length_m
57,46286.0,0.2210008203983307,-0.09188277274370193,0.115920789539814,-0.21121373772621155,935.0,176.79637145996094,1318.9949683196007,294.73437305548805
58,46460.0,0.1782809942960739,-0.06724663078784943,0.16780579090118408,-0.1827586144208908,942.0,263.8033752441406,1165.556105412419,212.56844110861599
59,47148.0,0.1687919646501541,-0.05802397429943085,0.14406204223632812,-0.1775885671377182,931.0,435.5384521484375,2527.109113066481,319.79160978206073
60,47465.0,0.18854902684688568,-0.06493324041366577,0.13136515021324158,-0.19065016508102417,925.0,331.57183837890625,1509.7662214309537,669.2408280766074
61,47489.0,0.20071199536323547,-0.07270024716854095,0.13415449857711792,-0.20969942212104797,925.0,492.58306884765625,4534.470315016089,375.25505229357736
62,47685.0,0.0935579463839531,0.015940142795443535,0.16161751747131348,-0.12307406961917877,922.0,835.2142944335938,4115.553716759244,579.4203727879898
63,47655.0,0.11749138683080673,-0.015048240311443806,0.15633033215999603,-0.14382189512252808,920.0,831.8027954101562,3971.4684124240403,671.8008704527001
64,47564.0,0.16908212006092072,-0.04172457009553909,0.14203424751758575,-0.1856338232755661,920.0,873.4397583007812,3874.18289947256,1058.471594718799
65,47429.0,0.1379157453775406,-0.025101538747549057,0.15415170788764954,-0.15468557178974152,916.0,1060.19091796875,3202.73572502349,1141.6831443624528
66,47688.0,0.1205144003033638,0.0035267933271825314,0.14479325711727142,-0.13879866898059845,917.0,823.6515502929688,4148.186566971906,774.7172253210247
67,47615.0,0.1300096958875656,0.002329245675355196,0.14086513221263885,-0.14475494623184204,920.0,828.8526611328125,1246.2713893307682,205.527448658383
68,47478.0,0.05702836066484451,0.032141976058483124,0.14219945669174194,-0.08187410980463028,924.0,1182.781005859375,2019.1075508494716,693.0998316683163
69,46940.0,0.10565544664859772,0.0038767738733440638,0.14257140457630157,-0.12770876288414001,924.0,1333.79541015625,5341.627858892921,839.2560723865842
70,46614.0,0.19415128231048584,-0.10583552718162537,0.1342913657426834,-0.19483910501003265,930.0,271.5910949707031,2357.5866230570678,1082.956385709634
71,46638.0,0.14556169509887695,-0.03270578011870384,0.15164999663829803,-0.16775549948215485,929.0,242.509521484375,1547.7535519974995,906.1080590547414
72,46875.0,0.24685679376125336,-0.08307929337024689,0.17919257283210754,-0.2586503326892853,930.0,245.83712768554688,3248.207259180478,686.4424390801511
73,47023.0,0.18522627651691437,-0.05220939964056015,0.12939515709877014,-0.1956026405096054,928.0,181.64794921875,909.9353152451984,1222.535897155295
74,46960.0,0.18227486312389374,-0.06056054309010506,0.1209782063961029,-0.1755533069372177,926.0,610.7129516601562,2261.2141223970725,430.21204086340293
75,47038.0,0.2810884416103363,-0.146096333861351,0.13069571554660797,-0.26671022176742554,924.0,249.7100067138672,879.6073902918724,413.497590909258
76,47102.0,0.24552612006664276,-0.11787381023168564,0.140262171626091,-0.24299733340740204,923.0,488.6961975097656,399.41590602154326,337.0566944835576
77,47445.0,0.21250048279762268,-0.08225196599960327,0.13883885741233826,-0.217098206281662,925.0,310.18011474609375,785.3629834533886,270.54476427019085
78,47379.0,0.1446177214384079,-0.02426903508603573,0.14436514675617218,-0.16798633337020874,928.0,313.060302734375,826.9414523482869,977.7061547466174
79,47742.0,0.23190343379974365,-0.056337155401706696,0.16098880767822266,-0.24118846654891968,926.0,811.110107421875,2525.821506410478,253.70013376341706
80,48171.0,0.21474680304527283,-0.022875912487506866,0.17994068562984467,-0.23629848659038544,917.0,42.95124053955078,0.0,486.69924386784317
81,49069.0,0.14141520857810974,0.06331093609333038,0.1822780966758728,-0.17436456680297852,922.0,1.99935781955719,0.0,762.3380718947872
82,49157.0,0.15039081871509552,0.041721392422914505,0.19677595794200897,-0.18768399953842163,923.0,35.093624114990234,0.0,505.52026528833784
83,49218.0,0.12186922132968903,0.06047637760639191,0.19883304834365845,-0.14859050512313843,928.0,338.45074462890625,3222.906048608661,272.43254381095994
84,47791.0,0.12345191836357117,-0.02203085832297802,0.13158102333545685,-0.14082024991512299,928.0,64.76242065429688,1642.5972198777554,956.3971898188721
85,47247.0,0.3002815842628479,-0.1569833755493164,0.15621459484100342,-0.2964463531970978,927.0,530.1793823242188,1783.1084703289935,385.59101679632425
86,47286.0,0.16525359451770782,-0.008682546205818653,0.14805905520915985,-0.19177764654159546,926.0,690.0720825195312,3347.0275732265063,758.9325382478227
87,47235.0,0.1325201392173767,-0.01058218814432621,0.1483909785747528,-0.14659246802330017,926.0,594.9697265625,3652.457919682389,740.9307298801323
88,47297.0,0.14411267638206482,-0.026797451078891754,0.14440001547336578,-0.16959109902381897,930.0,207.84933471679688,3640.6671678491102,568.7572922952265
89,46859.0,0.28701820969581604,-0.12015952914953232,0.1471083015203476,-0.27654582262039185,928.0,3.9567711353302,664.464803749866,367.41977380456376
90,46416.0,0.3318416476249695,-0.11759438365697861,0.1734410524368286,-0.31375211477279663,930.0,4.530013561248779,0.0,621.6024165620174
91,46429.0,0.263062059879303,-0.1461101919412613,0.1230967789888382,-0.2489236742258072,937.0,12.17790699005127,206.4931419809209,788.6773701113558
92,46674.0,0.23545919358730316,-0.1136985793709755,0.13231579959392548,-0.23602938652038574,936.0,68.6213150024414,4275.882121644847,426.7615367558922
93,47169.0,0.23278415203094482,-0.09690109640359879,0.11147921532392502,-0.21330049633979797,932.0,446.9613342285156,1972.8409998531104,699.9729795400675
94,47331.0,0.2746017575263977,-0.14737282693386078,0.13022594153881073,-0.2637768089771271,925.0,235.057373046875,1880.3992977860994,376.9845022100253
95,47596.0,0.2677321434020996,-0.12371852248907089,0.1405153125524521,-0.2616404592990875,927.0,220.7542724609375,751.9814056009246,432.2560136423644
