grid_id,target_temp,ndvi,ndbi,albedo,bldg_area_sqm,road_length_m
86,47286.0,0.16525359451770782,-0.008682546205818653,0.14805905520915985,3347.027573225294,758.93253824759
87,47235.0,0.1325201392173767,-0.01058218814432621,0.1483909785747528,3652.4579196814457,740.9307298799316
88,47297.0,0.14411267638206482,-0.026797451078891754,0.14440001547336578,3640.667167853646,568.7572922954437
89,46859.0,0.28701820969581604,-0.12015952914953232,0.1471083015203476,664.4648037504893,367.4197738044133
90,46416.0,0.3318416476249695,-0.11759438365697861,0.1734410524368286,0.0,621.6024165620174
91,46429.0,0.263062059879303,-0.1461101919412613,0.1230967789888382,206.4931419809209,788.6773701108763
92,46674.0,0.23545919358730316,-0.1136985793709755,0.13231579959392548,4275.882121648572,426.7615367561366
93,47169.0,0.23278415203094482,-0.09690109640359879,0.11147921532392502,1972.840999854512,699.9729795399242
94,47331.0,0.2746017575263977,-0.14737282693386078,0.13022594153881073,1880.3992977877115,376.98450220979555
95,47596.0,0.2677321434020996,-0.12371852248907089,0.1405153125524521,751.981405598923,432.2560136423644
96,47723.0,0.12250477820634842,0.007483939174562693,0.14751149713993073,3336.457776915699,817.8318312898618
97,47511.0,0.15397579967975616,-0.020333819091320038,0.14526662230491638,3430.8399564265906,556.8379028830585
98,47496.0,0.157222181558609,-0.03616427257657051,0.14131911098957062,3119.7336264969954,569.0849824984282
99,47426.0,0.11272446066141129,0.001213213661685586,0.1415429264307022,2299.926650726424,330.1899602649352
100,47312.0,0.1387805938720703,-0.02980300970375538,0.12460900843143463,2695.1508849218544,240.93302144862022
101,46672.0,0.27176761627197266,-0.11959028989076614,0.13438382744789124,623.9420202372496,0.0
102,47412.0,0.0569131076335907,0.02488565631210804,0.13684356212615967,5309.138154491241,309.3134735646731
103,46772.0,0.302543044090271,-0.14368678629398346,0.13763055205345154,1626.2858926705376,983.5222800243912
104,46806.0,0.1645713895559311,-0.0705631822347641,0.14160189032554626,2639.568871082398,416.52915634815946
105,46893.0,0.10516934096813202,0.026110025122761726,0.13457059860229492,4958.474664973745,448.6658567652556
106,47008.0,0.14401929080486298,-0.015918681398034096,0.16242320835590363,3837.2853507803475,1238.8966886035737
107,47067.0,0.16284959018230438,-0.011073695495724678,0.1527714729309082,3389.765424406422,211.73718885139093
108,47032.0,0.1472138613462448,-0.01797407492995262,0.15035779774188995,1900.145834268479,1114.307427720919
109,47084.0,0.17967303097248077,-0.044234540313482285,0.12742359936237335,1804.8716453340476,498.1737357892035
110,47075.0,0.2116522192955017,-0.06620556861162186,0.12229166179895401,1418.7492770266858,277.89637385814996
111,47383.0,0.2095370590686798,-0.05625151842832565,0.12985411286354065,374.0689598761247,996.9778290688796
112,47322.0,0.18509919941425323,-0.04593911021947861,0.15825329720973969,4046.891442306546,175.95135141012503
113,47540.0,0.14930257201194763,-0.02453102543950081,0.17943160235881805,2665.5926510507434,0.0
114,47995.0,0.24493515491485596,-0.0556902177631855,0.1645689755678177,0.0,586.3396195908745
115,49004.0,0.1410091519355774,0.05823598802089691,0.1863083690404892,0.0,793.4923890668679
116,48834.0,0.15854865312576294,0.028229501098394394,0.1896684467792511,197.3386413096811,344.8900809845228
117,48698.0,0.16130968928337097,0.05221910774707794,0.2094467580318451,3301.9304850583158,833.9239162550612
118,47127.0,0.31087231636047363,-0.1679021418094635,0.14057350158691406,162.3505345547118,386.8416491533367
119,46563.0,0.3156995177268982,-0.16549840569496155,0.1426955610513687,1455.3622711273513,303.2470438038663
120,46764.0,0.25213199853897095,-0.09809839725494385,0.13767202198505402,2365.5013375050353,292.3392998701061
121,46794.0,0.22680768370628357,-0.07016077637672424,0.14104093611240387,1308.0988299537778,632.4665901811591
122,46936.0,0.33049529790878296,-0.10602443665266037,0.1813196986913681,0.0,106.40826861690495
123,46610.0,0.3271164000034332,-0.11834302544593811,0.17073945701122284,0.0,0.0
124,46487.0,0.2630718946456909,-0.10462876409292221,0.16187112033367157,2033.240214866393,0.0
125,46466.0,0.29688650369644165,-0.08710330724716187,0.16977459192276,0.0,363.62635405741366
126,46477.0,0.33193832635879517,-0.08907607197761536,0.2012578845024109,110.76760250147444,957.8590518287434
127,46763.0,0.21047315001487732,-0.09037306904792786,0.12038788944482803,1696.2492629792052,654.5957882716424
128,47263.0,0.24735915660858154,-0.11726757884025574,0.1211891621351242,609.6658980458037,1072.9991038091498
129,47617.0,0.2532205879688263,-0.09756013005971909,0.12774871289730072,1329.3003626435986,407.5515426518911
130,47755.0,0.21010971069335938,-0.07270137965679169,0.1310812085866928,974.8163040832734,565.8475041403026
131,47618.0,0.1806134283542633,-0.024464931339025497,0.15233805775642395,3789.8049215489273,243.9241299481825
132,47635.0,0.1621118038892746,-0.04393918439745903,0.1351805031299591,3153.6679283059343,499.95473054490054
133,47509.0,0.09890023618936539,0.0070522865280508995,0.13294057548046112,4347.783039930404,427.6225028873997
134,47209.0,0.09648778289556503,0.007997156120836735,0.13542824983596802,1017.9757416487014,413.1149151368875
135,46504.0,0.3093161880970001,-0.16401468217372894,0.13325439393520355,472.07285397037356,0.0
136,47333.0,0.18364167213439941,-0.057558462023735046,0.13552062213420868,1968.8332416249693,814.2966664681417
137,47231.0,0.08159060031175613,0.007528801914304495,0.1452990472316742,2445.724850221382,730.2764975691463
138,47251.0,0.17337052524089813,0.0014990631025284529,0.16521522402763367,2424.5367604034664,342.1284975738104
139,47163.0,0.19081448018550873,-0.06147737428545952,0.14114992320537567,2885.53612266356,111.79203301088741
140,47114.0,0.13868694007396698,0.03720951825380325,0.26593998074531555,2363.560312846422,771.2779029721851
141,47423.0,0.14121077954769135,0.007946569472551346,0.168117493391037,2749.3404957818225,759.5949798705551
142,47313.0,0.17334097623825073,-0.025827482342720032,0.16402079164981842,3645.5721574682775,459.86458834873326
143,47075.0,0.24125495553016663,-0.08910264819860458,0.15907777845859528,1377.057972248108,760.5255533504585
144,47064.0,0.16229356825351715,-0.060096338391304016,0.11214792728424072,1022.1434660427715,1162.175422869641
145,47105.0,0.12645238637924194,-0.020710855722427368,0.11120305955410004,231.75875842955674,971.2728928829637
146,47277.0,0.20436987280845642,-0.051004424691200256,0.13365298509597778,3403.5603729716895,109.14052276237787
147,47410.0,0.19631391763687134,-0.03550179675221443,0.14746391773223877,2301.428156076123,33.8645276390621
148,47790.0,0.21122199296951294,-0.07292014360427856,0.14838148653507233,824.701778844463,225.44628968357597
149,48189.0,0.17753662168979645,0.0013364923652261496,0.16892480850219727,0.0,733.3935043195221
150,48027.0,0.22289220988750458,-0.03518680855631828,0.16840988397598267,413.9226041782998,502.23463954381896
151,47601.0,0.23671646416187286,-0.0924055352807045,0.13579273223876953,844.5536108085823,1345.2295426685284
152,47163.0,0.19304266571998596,-0.05522403493523598,0.13666337728500366,1068.6004904594336,371.38763402371626
153,46483.0,0.27161920070648193,-0.13499484956264496,0.12275350093841553,1262.796712143774,192.48737724977423
154,46407.0,0.2832278609275818,-0.1531762182712555,0.12295529246330261,603.2402234474888,469.5581266592153
155,46457.0,0.24810147285461426,-0.10031694173812866,0.12222906947135925,737.949816914957,37.149753112491425
156,46342.0,0.3124848008155823,-0.11479952931404114,0.17132055759429932,0.0,0.0
157,46285.0,0.3330920934677124,-0.11031346023082733,0.18979737162590027,332.1903925971811,0.0
158,46238.0,0.3310815691947937,-0.11378691345453262,0.16701799631118774,0.0,0.0
159,46327.0,0.3041222393512726,-0.09702645987272263,0.15989945828914642,0.0,0.0
160,46298.0,0.30933845043182373,-0.10882830619812012,0.15783371031284332,0.0,0.0
161,46413.0,0.3240607976913452,-0.09528214484453201,0.17112205922603607,11.062178117508964,645.9784956005951
162,47174.0,0.229872465133667,-0.08216584473848343,0.13017641007900238,347.7696782210015,1387.1519719767687
163,47519.0,0.17045071721076965,-0.02422100119292736,0.14811402559280396,2641.2012692073686,303.7790361609874
164,47735.0,0.1939527988433838,-0.06447017937898636,0.11885086447000504,371.7733880153697,539.0176907710022
165,47512.0,0.25673362612724304,-0.14083810150623322,0.12826275825500488,1395.5222836076632,928.5963732710302
166,47548.0,0.11838196218013763,-0.031064756214618683,0.11959696561098099,3482.873842574622,682.0098161675712
167,47440.0,0.08060114830732346,0.012174690142273903,0.12338423728942871,2943.0247413665334,776.0196965916028
168,46739.0,0.17390227317810059,-0.0722605437040329,0.11354555934667587,1641.1232135623586,473.30199318288186
169,46593.0,0.20467451214790344,-0.10167833417654037,0.11322840303182602,0.0,166.25920500720997
170,47272.0,0.2218625247478485,-0.0873643308877945,0.14560234546661377,2016.7024039647156,487.1586789602123
171,47713.0,0.15176379680633545,-0.016400543972849846,0.17181594669818878,1315.592586792663,422.73969036115204
172,47340.0,0.14841456711292267,-0.017791511490941048,0.15681830048561096,2416.861541667151,294.0983543523927
173,47160.0,0.1187656968832016,-0.009976677596569061,0.16381779313087463,2309.6852543550067,730.0870073909116
174,47065.0,0.2150123566389084,-0.04222894087433815,0.1591569036245346,1962.047613110523,800.3021279048941
175,47393.0,0.16175556182861328,-0.01812465861439705,0.15791906416416168,3621.242816033411,1078.985371540185
176,47314.0,0.2314438670873642,-0.08534499257802963,0.15997174382209778,4109.1449823032635,54.11643036184141
177,47233.0,0.1597861647605896,0.012985371984541416,0.15792296826839447,3129.841629015971,553.9870325052414
178,47148.0,0.16727574169635773,-0.04099848121404648,0.11665696650743484,1143.8068920528883,1119.3846050627571
179,47118.0,0.16461122035980225,-0.040948353707790375,0.1249115839600563,1082.465004869179,1109.3000754900522
180,47276.0,0.18261650204658508,-0.040014367550611496,0.12139277160167694,320.43629787286085,830.8682110355956
